"","Station","Time","Date","Species","DateTimeOriginal","roundedDateTime","checks"
"4307","StationA",18H 20M 10S,2024-04-04,"Bengal Fox",2024-04-04 18:20:10,2024-04-04 18:20:00,"Round 03"
"4308","StationA",18H 24M 8S,2024-04-04,"Bengal Fox",2024-04-04 18:24:08,2024-04-04 18:24:00,"Round 03"
"4309","StationA",18H 24M 30S,2024-04-04,"Bengal Fox",2024-04-04 18:24:30,2024-04-04 18:25:00,"Round 03"
"4310","StationA",18H 25M 2S,2024-04-04,"Bengal Fox",2024-04-04 18:25:02,2024-04-04 18:25:00,"Round 03"
"4311","StationA",18H 26M 4S,2024-04-04,"Bengal Fox",2024-04-04 18:26:04,2024-04-04 18:26:00,"Round 03"
"4312","StationA",18H 26M 42S,2024-04-04,"Bengal Monitor",2024-04-04 18:26:42,2024-04-04 18:27:00,"Round 03"
"4313","StationA",5H 47M 37S,2024-04-05,"Bengal Fox",2024-04-05 05:47:37,2024-04-05 05:48:00,"Round 03"
"4314","StationA",5H 48M 10S,2024-04-05,"Bengal Fox",2024-04-05 05:48:10,2024-04-05 05:48:00,"Round 03"
"4315","StationA",5H 49M 28S,2024-04-05,"Bengal Fox",2024-04-05 05:49:28,2024-04-05 05:49:00,"Round 03"
"4316","StationA",5H 50M 26S,2024-04-05,"Bengal Monitor",2024-04-05 05:50:26,2024-04-05 05:50:00,"Round 03"
"4317","StationA",8H 51M 57S,2024-04-05,"Bengal Fox",2024-04-05 08:51:57,2024-04-05 08:52:00,"Round 03"
"4318","StationA",9H 34M 6S,2024-04-05,"Bengal Fox",2024-04-05 09:34:06,2024-04-05 09:34:00,"Round 03"
"4319","StationA",9H 40M 57S,2024-04-05,"Bengal Fox",2024-04-05 09:40:57,2024-04-05 09:41:00,"Round 03"
"4320","StationA",9H 49M 9S,2024-04-05,"Bengal Fox",2024-04-05 09:49:09,2024-04-05 09:49:00,"Round 03"
"4321","StationA",11H 5M 40S,2024-04-05,"Bengal Fox",2024-04-05 11:05:40,2024-04-05 11:06:00,"Round 03"
"4322","StationA",11H 8M 9S,2024-04-05,"Bengal Fox",2024-04-05 11:08:09,2024-04-05 11:08:00,"Round 03"
"4323","StationA",11H 8M 31S,2024-04-05,"Bengal Fox",2024-04-05 11:08:31,2024-04-05 11:09:00,"Round 03"
"4324","StationA",11H 11M 39S,2024-04-05,"Bengal Fox",2024-04-05 11:11:39,2024-04-05 11:12:00,"Round 03"
"4325","StationA",11H 11M 39S,2024-04-05,"Bengal Monitor",2024-04-05 11:11:39,2024-04-05 11:12:00,"Round 03"
"4326","StationA",11H 11M 39S,2024-04-05,"Bengal Fox",2024-04-05 11:11:39,2024-04-05 11:12:00,"Round 03"
"4327","StationA",11H 11M 39S,2024-04-05,"Bengal Monitor",2024-04-05 11:11:39,2024-04-05 11:12:00,"Round 03"
"4328","StationA",6H 6M 59S,2024-04-02,"Bengal Fox",2024-04-02 06:06:59,2024-04-02 06:07:00,"Round 03"
"4329","StationA",6H 8M 4S,2024-04-02,"Bengal Fox",2024-04-02 06:08:04,2024-04-02 06:08:00,"Round 03"
"4330","StationA",6H 9M 35S,2024-04-02,"Bengal Fox",2024-04-02 06:09:35,2024-04-02 06:10:00,"Round 03"
"4331","StationA",6H 10M 1S,2024-04-02,"Bengal Fox",2024-04-02 06:10:01,2024-04-02 06:10:00,"Round 03"
"4332","StationA",6H 10M 24S,2024-04-02,"Bengal Fox",2024-04-02 06:10:24,2024-04-02 06:10:00,"Round 03"
"4333","StationA",6H 12M 8S,2024-04-02,"Bengal Fox",2024-04-02 06:12:08,2024-04-02 06:12:00,"Round 03"
"4334","StationA",6H 12M 38S,2024-04-02,"Bengal Fox",2024-04-02 06:12:38,2024-04-02 06:13:00,"Round 03"
"4335","StationA",6H 13M 0S,2024-04-02,"Bengal Fox",2024-04-02 06:13:00,2024-04-02 06:13:00,"Round 03"
"4336","StationA",6H 13M 39S,2024-04-02,"Bengal Fox",2024-04-02 06:13:39,2024-04-02 06:14:00,"Round 03"
"4337","StationA",6H 15M 55S,2024-04-02,"Bengal Fox",2024-04-02 06:15:55,2024-04-02 06:16:00,"Round 03"
"4338","StationA",6H 16M 42S,2024-04-02,"Bengal Fox",2024-04-02 06:16:42,2024-04-02 06:17:00,"Round 03"
"4339","StationA",6H 17M 3S,2024-04-02,"Bengal Fox",2024-04-02 06:17:03,2024-04-02 06:17:00,"Round 03"
"4340","StationA",6H 19M 11S,2024-04-02,"Bengal Fox",2024-04-02 06:19:11,2024-04-02 06:19:00,"Round 03"
"4341","StationA",6H 19M 35S,2024-04-02,"Bengal Fox",2024-04-02 06:19:35,2024-04-02 06:20:00,"Round 03"
"4342","StationA",6H 20M 29S,2024-04-02,"Bengal Fox",2024-04-02 06:20:29,2024-04-02 06:20:00,"Round 03"
"4343","StationA",6H 21M 27S,2024-04-02,"Bengal Fox",2024-04-02 06:21:27,2024-04-02 06:21:00,"Round 03"
"4344","StationA",6H 22M 35S,2024-04-02,"Bengal Fox",2024-04-02 06:22:35,2024-04-02 06:23:00,"Round 03"
"4345","StationA",20H 47M 51S,2024-05-01,"Bengal Fox",2024-05-01 20:47:51,2024-05-01 20:48:00,"Round 05"
"4346","StationA",21H 34M 3S,2024-05-01,"Bengal Fox",2024-05-01 21:34:03,2024-05-01 21:34:00,"Round 05"
"4347","StationA",21H 34M 15S,2024-05-01,"Bengal Fox",2024-05-01 21:34:15,2024-05-01 21:34:00,"Round 05"
"4348","StationA",21H 34M 55S,2024-05-01,"Bengal Fox",2024-05-01 21:34:55,2024-05-01 21:35:00,"Round 05"
"4349","StationA",21H 40M 30S,2024-05-01,"Bengal Fox",2024-05-01 21:40:30,2024-05-01 21:41:00,"Round 05"
"4350","StationA",21H 40M 48S,2024-05-01,"Bengal Fox",2024-05-01 21:40:48,2024-05-01 21:41:00,"Round 05"
"4351","StationA",22H 49M 0S,2024-05-01,"Bengal Fox",2024-05-01 22:49:00,2024-05-01 22:49:00,"Round 05"
"4352","StationA",22H 49M 16S,2024-05-01,"Bengal Fox",2024-05-01 22:49:16,2024-05-01 22:49:00,"Round 05"
"4353","StationA",22H 52M 10S,2024-05-01,"Bengal Fox",2024-05-01 22:52:10,2024-05-01 22:52:00,"Round 05"
"4354","StationA",22H 54M 26S,2024-05-01,"Bengal Fox",2024-05-01 22:54:26,2024-05-01 22:54:00,"Round 05"
"4355","StationA",22H 56M 15S,2024-05-01,"Bengal Fox",2024-05-01 22:56:15,2024-05-01 22:56:00,"Round 05"
"4356","StationA",23H 6M 3S,2024-05-01,"Bengal Fox",2024-05-01 23:06:03,2024-05-01 23:06:00,"Round 05"
"4357","StationA",23H 8M 22S,2024-05-01,"Bengal Fox",2024-05-01 23:08:22,2024-05-01 23:08:00,"Round 05"
"4358","StationA",23H 9M 44S,2024-05-01,"Bengal Fox",2024-05-01 23:09:44,2024-05-01 23:10:00,"Round 05"
"4359","StationA",23H 10M 11S,2024-05-01,"Bengal Fox",2024-05-01 23:10:11,2024-05-01 23:10:00,"Round 05"
"4360","StationA",23H 10M 14S,2024-05-01,"Bengal Fox",2024-05-01 23:10:14,2024-05-01 23:10:00,"Round 05"
"4361","StationA",23H 10M 26S,2024-05-01,"Bengal Fox",2024-05-01 23:10:26,2024-05-01 23:10:00,"Round 05"
"4362","StationA",23H 10M 42S,2024-05-01,"Bengal Fox",2024-05-01 23:10:42,2024-05-01 23:11:00,"Round 05"
"4363","StationA",23H 10M 55S,2024-05-01,"Bengal Fox",2024-05-01 23:10:55,2024-05-01 23:11:00,"Round 05"
"4364","StationA",23H 11M 12S,2024-05-01,"Bengal Fox",2024-05-01 23:11:12,2024-05-01 23:11:00,"Round 05"
"4365","StationA",23H 52M 52S,2024-05-01,"Bengal Fox",2024-05-01 23:52:52,2024-05-01 23:53:00,"Round 05"
"4366","StationA",23H 54M 1S,2024-05-01,"Bengal Fox",2024-05-01 23:54:01,2024-05-01 23:54:00,"Round 05"
"4367","StationA",23H 54M 15S,2024-05-01,"Bengal Fox",2024-05-01 23:54:15,2024-05-01 23:54:00,"Round 05"
"4368","StationA",23H 54M 27S,2024-05-01,"Bengal Fox",2024-05-01 23:54:27,2024-05-01 23:54:00,"Round 05"
"4369","StationA",23H 54M 27S,2024-05-01,"Bengal Fox",2024-05-01 23:54:27,2024-05-01 23:54:00,"Round 05"
"4370","StationA",37M 25S,2024-05-02,"Bengal Fox",2024-05-02 00:37:25,2024-05-02 00:37:00,"Round 05"
"4371","StationA",39M 25S,2024-05-02,"Bengal Fox",2024-05-02 00:39:25,2024-05-02 00:39:00,"Round 05"
"4372","StationA",1H 9M 12S,2024-05-02,"Bengal Fox",2024-05-02 01:09:12,2024-05-02 01:09:00,"Round 05"
"4373","StationA",1H 23M 17S,2024-05-02,"Bengal Fox",2024-05-02 01:23:17,2024-05-02 01:23:00,"Round 05"
"4374","StationA",1H 41M 5S,2024-05-02,"Bengal Fox",2024-05-02 01:41:05,2024-05-02 01:41:00,"Round 05"
"4375","StationA",2H 38M 34S,2024-05-02,"Bengal Fox",2024-05-02 02:38:34,2024-05-02 02:39:00,"Round 05"
"4376","StationA",2H 53M 54S,2024-05-02,"Bengal Fox",2024-05-02 02:53:54,2024-05-02 02:54:00,"Round 05"
"4377","StationA",3H 2M 48S,2024-05-02,"Bengal Fox",2024-05-02 03:02:48,2024-05-02 03:03:00,"Round 05"
"4378","StationA",3H 4M 51S,2024-05-02,"Bengal Fox",2024-05-02 03:04:51,2024-05-02 03:05:00,"Round 05"
"4379","StationA",3H 5M 34S,2024-05-02,"Bengal Fox",2024-05-02 03:05:34,2024-05-02 03:06:00,"Round 05"
"4380","StationA",3H 6M 3S,2024-05-02,"Bengal Fox",2024-05-02 03:06:03,2024-05-02 03:06:00,"Round 05"
"4381","StationA",3H 6M 23S,2024-05-02,"Bengal Fox",2024-05-02 03:06:23,2024-05-02 03:06:00,"Round 05"
"4382","StationA",3H 22M 8S,2024-05-02,"Bengal Fox",2024-05-02 03:22:08,2024-05-02 03:22:00,"Round 05"
"4383","StationA",4H 4M 45S,2024-05-02,"Bengal Fox",2024-05-02 04:04:45,2024-05-02 04:05:00,"Round 05"
"4384","StationA",4H 4M 57S,2024-05-02,"Bengal Fox",2024-05-02 04:04:57,2024-05-02 04:05:00,"Round 05"
"4385","StationA",4H 5M 13S,2024-05-02,"Bengal Fox",2024-05-02 04:05:13,2024-05-02 04:05:00,"Round 05"
"4386","StationA",4H 7M 55S,2024-05-02,"Bengal Fox",2024-05-02 04:07:55,2024-05-02 04:08:00,"Round 05"
"4387","StationA",4H 8M 58S,2024-05-02,"Bengal Fox",2024-05-02 04:08:58,2024-05-02 04:09:00,"Round 05"
"4388","StationA",4H 33M 46S,2024-05-02,"Bengal Fox",2024-05-02 04:33:46,2024-05-02 04:34:00,"Round 05"
"4389","StationA",4H 34M 50S,2024-05-02,"Bengal Fox",2024-05-02 04:34:50,2024-05-02 04:35:00,"Round 05"
"4390","StationA",4H 41M 55S,2024-05-02,"Bengal Fox",2024-05-02 04:41:55,2024-05-02 04:42:00,"Round 05"
"4391","StationA",4H 45M 26S,2024-05-02,"Bengal Fox",2024-05-02 04:45:26,2024-05-02 04:45:00,"Round 05"
"4392","StationA",4H 46M 18S,2024-05-02,"Bengal Fox",2024-05-02 04:46:18,2024-05-02 04:46:00,"Round 05"
"4393","StationA",4H 46M 35S,2024-05-02,"Bengal Fox",2024-05-02 04:46:35,2024-05-02 04:47:00,"Round 05"
"4394","StationA",4H 46M 47S,2024-05-02,"Bengal Fox",2024-05-02 04:46:47,2024-05-02 04:47:00,"Round 05"
"4395","StationA",4H 47M 20S,2024-05-02,"Bengal Fox",2024-05-02 04:47:20,2024-05-02 04:47:00,"Round 05"
"4396","StationA",4H 48M 1S,2024-05-02,"Bengal Fox",2024-05-02 04:48:01,2024-05-02 04:48:00,"Round 05"
"4397","StationA",4H 54M 0S,2024-05-02,"Bengal Fox",2024-05-02 04:54:00,2024-05-02 04:54:00,"Round 05"
"4398","StationA",8H 56M 55S,2024-05-02,"Bengal Fox",2024-05-02 08:56:55,2024-05-02 08:57:00,"Round 05"
"4399","StationA",8H 56M 55S,2024-05-02,"Bengal Monitor",2024-05-02 08:56:55,2024-05-02 08:57:00,"Round 05"
"4400","StationA",8H 56M 55S,2024-05-02,"Bengal Fox",2024-05-02 08:56:55,2024-05-02 08:57:00,"Round 05"
"4401","StationA",8H 56M 55S,2024-05-02,"Bengal Monitor",2024-05-02 08:56:55,2024-05-02 08:57:00,"Round 05"
"4402","StationA",8H 57M 12S,2024-05-02,"Bengal Fox",2024-05-02 08:57:12,2024-05-02 08:57:00,"Round 05"
"4403","StationA",8H 57M 34S,2024-05-02,"Bengal Fox",2024-05-02 08:57:34,2024-05-02 08:58:00,"Round 05"
"4404","StationA",8H 57M 47S,2024-05-02,"Bengal Fox",2024-05-02 08:57:47,2024-05-02 08:58:00,"Round 05"
"4405","StationA",18H 10M 46S,2024-05-02,"Bengal Fox",2024-05-02 18:10:46,2024-05-02 18:11:00,"Round 05"
"4406","StationA",18H 10M 46S,2024-05-02,"Bengal Monitor",2024-05-02 18:10:46,2024-05-02 18:11:00,"Round 05"
"4407","StationA",18H 10M 46S,2024-05-02,"Bengal Fox",2024-05-02 18:10:46,2024-05-02 18:11:00,"Round 05"
"4408","StationA",18H 10M 46S,2024-05-02,"Bengal Monitor",2024-05-02 18:10:46,2024-05-02 18:11:00,"Round 05"
"4409","StationA",18H 30M 2S,2024-05-02,"Bengal Fox",2024-05-02 18:30:02,2024-05-02 18:30:00,"Round 05"
"4410","StationA",18H 30M 24S,2024-05-02,"Bengal Fox",2024-05-02 18:30:24,2024-05-02 18:30:00,"Round 05"
"4411","StationA",18H 30M 46S,2024-05-02,"Bengal Fox",2024-05-02 18:30:46,2024-05-02 18:31:00,"Round 05"
"4412","StationA",18H 30M 46S,2024-05-02,"Bengal Monitor",2024-05-02 18:30:46,2024-05-02 18:31:00,"Round 05"
"4413","StationA",18H 30M 46S,2024-05-02,"Bengal Fox",2024-05-02 18:30:46,2024-05-02 18:31:00,"Round 05"
"4414","StationA",18H 30M 46S,2024-05-02,"Bengal Monitor",2024-05-02 18:30:46,2024-05-02 18:31:00,"Round 05"
"4415","StationA",18H 33M 6S,2024-05-02,"Bengal Fox",2024-05-02 18:33:06,2024-05-02 18:33:00,"Round 05"
"4416","StationA",18H 33M 34S,2024-05-02,"Bengal Fox",2024-05-02 18:33:34,2024-05-02 18:34:00,"Round 05"
"4417","StationA",18H 33M 34S,2024-05-02,"Bengal Monitor",2024-05-02 18:33:34,2024-05-02 18:34:00,"Round 05"
"4418","StationA",18H 33M 34S,2024-05-02,"Bengal Fox",2024-05-02 18:33:34,2024-05-02 18:34:00,"Round 05"
"4419","StationA",18H 33M 34S,2024-05-02,"Bengal Monitor",2024-05-02 18:33:34,2024-05-02 18:34:00,"Round 05"
"4420","StationA",18H 40M 12S,2024-05-02,"Bengal Fox",2024-05-02 18:40:12,2024-05-02 18:40:00,"Round 05"
"4421","StationA",18H 40M 24S,2024-05-02,"Bengal Fox",2024-05-02 18:40:24,2024-05-02 18:40:00,"Round 05"
"4422","StationA",18H 47M 17S,2024-05-02,"Bengal Fox",2024-05-02 18:47:17,2024-05-02 18:47:00,"Round 05"
"4423","StationA",19H 1M 40S,2024-05-02,"Bengal Fox",2024-05-02 19:01:40,2024-05-02 19:02:00,"Round 05"
"4424","StationA",19H 4M 43S,2024-05-02,"Bengal Fox",2024-05-02 19:04:43,2024-05-02 19:05:00,"Round 05"
"4425","StationA",19H 8M 45S,2024-05-02,"Bengal Fox",2024-05-02 19:08:45,2024-05-02 19:09:00,"Round 05"
"4426","StationA",19H 15M 11S,2024-05-02,"Bengal Fox",2024-05-02 19:15:11,2024-05-02 19:15:00,"Round 05"
"4427","StationA",19H 15M 30S,2024-05-02,"Bengal Fox",2024-05-02 19:15:30,2024-05-02 19:16:00,"Round 05"
"4428","StationA",19H 21M 58S,2024-05-02,"Bengal Fox",2024-05-02 19:21:58,2024-05-02 19:22:00,"Round 05"
"4429","StationA",19H 25M 32S,2024-05-02,"Bengal Fox",2024-05-02 19:25:32,2024-05-02 19:26:00,"Round 05"
"4430","StationA",19H 25M 19S,2024-05-02,"Bengal Fox",2024-05-02 19:25:19,2024-05-02 19:25:00,"Round 05"
"4431","StationA",19H 25M 51S,2024-05-02,"Bengal Fox",2024-05-02 19:25:51,2024-05-02 19:26:00,"Round 05"
"4432","StationA",19H 30M 35S,2024-05-02,"Bengal Fox",2024-05-02 19:30:35,2024-05-02 19:31:00,"Round 05"
"4433","StationA",19H 31M 3S,2024-05-02,"Bengal Fox",2024-05-02 19:31:03,2024-05-02 19:31:00,"Round 05"
"4434","StationA",19H 31M 15S,2024-05-02,"Bengal Fox",2024-05-02 19:31:15,2024-05-02 19:31:00,"Round 05"
"4435","StationA",19H 32M 1S,2024-05-02,"Bengal Fox",2024-05-02 19:32:01,2024-05-02 19:32:00,"Round 05"
"4436","StationA",19H 32M 52S,2024-05-02,"Bengal Fox",2024-05-02 19:32:52,2024-05-02 19:33:00,"Round 05"
"4437","StationA",19H 38M 25S,2024-05-02,"Bengal Fox",2024-05-02 19:38:25,2024-05-02 19:38:00,"Round 05"
"4438","StationA",19H 43M 29S,2024-05-02,"Bengal Fox",2024-05-02 19:43:29,2024-05-02 19:43:00,"Round 05"
"4439","StationA",19H 44M 50S,2024-05-02,"Bengal Fox",2024-05-02 19:44:50,2024-05-02 19:45:00,"Round 05"
"4440","StationA",20H 18M 6S,2024-05-02,"Bengal Fox",2024-05-02 20:18:06,2024-05-02 20:18:00,"Round 05"
"4441","StationA",20H 18M 36S,2024-05-02,"Bengal Fox",2024-05-02 20:18:36,2024-05-02 20:19:00,"Round 05"
"4442","StationA",20H 19M 31S,2024-05-02,"Bengal Fox",2024-05-02 20:19:31,2024-05-02 20:20:00,"Round 05"
"4443","StationA",21H 17M 26S,2024-05-02,"Bengal Fox",2024-05-02 21:17:26,2024-05-02 21:17:00,"Round 05"
"4444","StationA",22H 10M 35S,2024-05-02,"Bengal Fox",2024-05-02 22:10:35,2024-05-02 22:11:00,"Round 05"
"4445","StationA",22H 11M 13S,2024-05-02,"Bengal Fox",2024-05-02 22:11:13,2024-05-02 22:11:00,"Round 05"
"4446","StationA",22H 12M 1S,2024-05-02,"Bengal Fox",2024-05-02 22:12:01,2024-05-02 22:12:00,"Round 05"
"4447","StationA",22H 22M 56S,2024-05-02,"Bengal Fox",2024-05-02 22:22:56,2024-05-02 22:23:00,"Round 05"
"4448","StationA",23H 37M 56S,2024-05-02,"Bengal Fox",2024-05-02 23:37:56,2024-05-02 23:38:00,"Round 05"
"4449","StationA",23H 38M 41S,2024-05-02,"Bengal Fox",2024-05-02 23:38:41,2024-05-02 23:39:00,"Round 05"
"4450","StationA",23H 40M 2S,2024-05-02,"Bengal Fox",2024-05-02 23:40:02,2024-05-02 23:40:00,"Round 05"
"4451","StationA",23H 41M 13S,2024-05-02,"Bengal Fox",2024-05-02 23:41:13,2024-05-02 23:41:00,"Round 05"
"4452","StationA",23H 43M 5S,2024-05-02,"Bengal Fox",2024-05-02 23:43:05,2024-05-02 23:43:00,"Round 05"
"4453","StationA",23H 45M 25S,2024-05-02,"Bengal Fox",2024-05-02 23:45:25,2024-05-02 23:45:00,"Round 05"
"4454","StationA",23H 46M 13S,2024-05-02,"Bengal Fox",2024-05-02 23:46:13,2024-05-02 23:46:00,"Round 05"
"4455","StationA",23H 47M 16S,2024-05-02,"Bengal Fox",2024-05-02 23:47:16,2024-05-02 23:47:00,"Round 05"
"4456","StationA",17H 15M 40S,2024-05-01,"Bengal Fox",2024-05-01 17:15:40,2024-05-01 17:16:00,"Round 05"
"4457","StationA",18H 38M 11S,2024-03-25,"Bengal Fox",2024-03-25 18:38:11,2024-03-25 18:38:00,"Round 02"
"4458","StationA",18H 38M 28S,2024-03-25,"Bengal Fox",2024-03-25 18:38:28,2024-03-25 18:38:00,"Round 02"
"4459","StationA",18H 38M 45S,2024-03-25,"Bengal Fox",2024-03-25 18:38:45,2024-03-25 18:39:00,"Round 02"
"4460","StationA",18H 38M 59S,2024-03-25,"Bengal Fox",2024-03-25 18:38:59,2024-03-25 18:39:00,"Round 02"
"4461","StationA",18H 39M 14S,2024-03-25,"Bengal Fox",2024-03-25 18:39:14,2024-03-25 18:39:00,"Round 02"
"4462","StationA",18H 39M 28S,2024-03-25,"Bengal Fox",2024-03-25 18:39:28,2024-03-25 18:39:00,"Round 02"
"4463","StationA",18H 39M 42S,2024-03-25,"Bengal Fox",2024-03-25 18:39:42,2024-03-25 18:40:00,"Round 02"
"4464","StationA",18H 40M 2S,2024-03-25,"Bengal Fox",2024-03-25 18:40:02,2024-03-25 18:40:00,"Round 02"
"4465","StationA",18H 40M 16S,2024-03-25,"Bengal Fox",2024-03-25 18:40:16,2024-03-25 18:40:00,"Round 02"
"4466","StationA",18H 40M 32S,2024-03-25,"Bengal Fox",2024-03-25 18:40:32,2024-03-25 18:41:00,"Round 02"
"4467","StationA",18H 40M 48S,2024-03-25,"Bengal Fox",2024-03-25 18:40:48,2024-03-25 18:41:00,"Round 02"
"4468","StationA",18H 41M 1S,2024-03-25,"Bengal Fox",2024-03-25 18:41:01,2024-03-25 18:41:00,"Round 02"
"4469","StationA",18H 41M 14S,2024-03-25,"Bengal Fox",2024-03-25 18:41:14,2024-03-25 18:41:00,"Round 02"
"4470","StationA",18H 41M 29S,2024-03-25,"Bengal Fox",2024-03-25 18:41:29,2024-03-25 18:41:00,"Round 02"
"4471","StationA",18H 41M 45S,2024-03-25,"Bengal Fox",2024-03-25 18:41:45,2024-03-25 18:42:00,"Round 02"
"4472","StationA",18H 41M 58S,2024-03-25,"Bengal Fox",2024-03-25 18:41:58,2024-03-25 18:42:00,"Round 02"
"4473","StationA",18H 42M 13S,2024-03-25,"Bengal Fox",2024-03-25 18:42:13,2024-03-25 18:42:00,"Round 02"
"4474","StationA",18H 43M 1S,2024-03-25,"Bengal Fox",2024-03-25 18:43:01,2024-03-25 18:43:00,"Round 02"
"4475","StationA",18H 43M 25S,2024-03-25,"Bengal Fox",2024-03-25 18:43:25,2024-03-25 18:43:00,"Round 02"
"4476","StationA",18H 44M 1S,2024-03-25,"Bengal Fox",2024-03-25 18:44:01,2024-03-25 18:44:00,"Round 02"
"4477","StationA",18H 44M 14S,2024-03-25,"Bengal Fox",2024-03-25 18:44:14,2024-03-25 18:44:00,"Round 02"
"4478","StationA",18H 44M 41S,2024-03-25,"Bengal Fox",2024-03-25 18:44:41,2024-03-25 18:45:00,"Round 02"
"4479","StationA",18H 45M 4S,2024-03-25,"Bengal Fox",2024-03-25 18:45:04,2024-03-25 18:45:00,"Round 02"
"4480","StationA",18H 45M 20S,2024-03-25,"Bengal Fox",2024-03-25 18:45:20,2024-03-25 18:45:00,"Round 02"
"4481","StationA",18H 45M 34S,2024-03-25,"Bengal Fox",2024-03-25 18:45:34,2024-03-25 18:46:00,"Round 02"
"4482","StationA",18H 45M 47S,2024-03-25,"Bengal Fox",2024-03-25 18:45:47,2024-03-25 18:46:00,"Round 02"
"4483","StationA",18H 45M 59S,2024-03-25,"Bengal Fox",2024-03-25 18:45:59,2024-03-25 18:46:00,"Round 02"
"4484","StationA",18H 46M 16S,2024-03-25,"Bengal Fox",2024-03-25 18:46:16,2024-03-25 18:46:00,"Round 02"
"4485","StationA",18H 46M 29S,2024-03-25,"Bengal Fox",2024-03-25 18:46:29,2024-03-25 18:46:00,"Round 02"
"4486","StationA",18H 46M 45S,2024-03-25,"Bengal Fox",2024-03-25 18:46:45,2024-03-25 18:47:00,"Round 02"
"4487","StationA",18H 47M 4S,2024-03-25,"Bengal Fox",2024-03-25 18:47:04,2024-03-25 18:47:00,"Round 02"
"4488","StationA",18H 47M 16S,2024-03-25,"Bengal Fox",2024-03-25 18:47:16,2024-03-25 18:47:00,"Round 02"
"4489","StationA",18H 47M 27S,2024-03-25,"Bengal Fox",2024-03-25 18:47:27,2024-03-25 18:47:00,"Round 02"
"4490","StationA",18H 47M 41S,2024-03-25,"Bengal Fox",2024-03-25 18:47:41,2024-03-25 18:48:00,"Round 02"
"4491","StationA",18H 48M 12S,2024-03-25,"Bengal Fox",2024-03-25 18:48:12,2024-03-25 18:48:00,"Round 02"
"4492","StationA",18H 48M 28S,2024-03-25,"Bengal Fox",2024-03-25 18:48:28,2024-03-25 18:48:00,"Round 02"
"4493","StationA",18H 48M 44S,2024-03-25,"Bengal Fox",2024-03-25 18:48:44,2024-03-25 18:49:00,"Round 02"
"4494","StationA",18H 49M 4S,2024-03-25,"Bengal Fox",2024-03-25 18:49:04,2024-03-25 18:49:00,"Round 02"
"4495","StationA",18H 49M 29S,2024-03-25,"Bengal Fox",2024-03-25 18:49:29,2024-03-25 18:49:00,"Round 02"
"4496","StationA",18H 49M 49S,2024-03-25,"Bengal Fox",2024-03-25 18:49:49,2024-03-25 18:50:00,"Round 02"
"4497","StationA",18H 50M 9S,2024-03-25,"Bengal Fox",2024-03-25 18:50:09,2024-03-25 18:50:00,"Round 02"
"4498","StationA",18H 50M 38S,2024-03-25,"Bengal Fox",2024-03-25 18:50:38,2024-03-25 18:51:00,"Round 02"
"4499","StationA",18H 50M 54S,2024-03-25,"Bengal Fox",2024-03-25 18:50:54,2024-03-25 18:51:00,"Round 02"
"4500","StationA",18H 51M 18S,2024-03-25,"Bengal Fox",2024-03-25 18:51:18,2024-03-25 18:51:00,"Round 02"
"4501","StationA",18H 51M 29S,2024-03-25,"Bengal Fox",2024-03-25 18:51:29,2024-03-25 18:51:00,"Round 02"
"4502","StationA",18H 51M 41S,2024-03-25,"Bengal Fox",2024-03-25 18:51:41,2024-03-25 18:52:00,"Round 02"
"4503","StationA",18H 51M 54S,2024-03-25,"Bengal Fox",2024-03-25 18:51:54,2024-03-25 18:52:00,"Round 02"
"4504","StationA",18H 52M 6S,2024-03-25,"Bengal Fox",2024-03-25 18:52:06,2024-03-25 18:52:00,"Round 02"
"4505","StationA",18H 52M 57S,2024-03-25,"Bengal Fox",2024-03-25 18:52:57,2024-03-25 18:53:00,"Round 02"
"4506","StationA",18H 53M 23S,2024-03-25,"Bengal Fox",2024-03-25 18:53:23,2024-03-25 18:53:00,"Round 02"
"4507","StationA",18H 53M 36S,2024-03-25,"Bengal Fox",2024-03-25 18:53:36,2024-03-25 18:54:00,"Round 02"
"4508","StationA",18H 53M 56S,2024-03-25,"Bengal Fox",2024-03-25 18:53:56,2024-03-25 18:54:00,"Round 02"
"4509","StationA",18H 54M 19S,2024-03-25,"Bengal Fox",2024-03-25 18:54:19,2024-03-25 18:54:00,"Round 02"
"4510","StationA",18H 54M 31S,2024-03-25,"Bengal Fox",2024-03-25 18:54:31,2024-03-25 18:55:00,"Round 02"
"4511","StationA",18H 54M 42S,2024-03-25,"Bengal Fox",2024-03-25 18:54:42,2024-03-25 18:55:00,"Round 02"
"4512","StationA",18H 55M 20S,2024-03-25,"Bengal Fox",2024-03-25 18:55:20,2024-03-25 18:55:00,"Round 02"
"4513","StationA",18H 57M 4S,2024-03-25,"Bengal Fox",2024-03-25 18:57:04,2024-03-25 18:57:00,"Round 02"
"4514","StationA",18H 57M 37S,2024-03-25,"Bengal Fox",2024-03-25 18:57:37,2024-03-25 18:58:00,"Round 02"
"4515","StationA",18H 58M 22S,2024-03-25,"Bengal Fox",2024-03-25 18:58:22,2024-03-25 18:58:00,"Round 02"
"4516","StationA",18H 59M 4S,2024-03-25,"Bengal Fox",2024-03-25 18:59:04,2024-03-25 18:59:00,"Round 02"
"4517","StationA",18H 59M 19S,2024-03-25,"Bengal Fox",2024-03-25 18:59:19,2024-03-25 18:59:00,"Round 02"
